the_geom,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.94036010629034 40.83378667201434, -73.93915487908122 40.83327799289751, -73.93927348489024 40.83319964883274, -73.93927371132511 40.833199496337635, -73.93927390004451 40.83319934332011, -73.93938209520293 40.8331109628279, -73.93938216606092 40.833110899206034, -73.9393822254493 40.833110836080735, -73.93947800151585 40.83301364340663, -73.93947814479974 40.833013489359764, -73.93947827507725 40.83301332793503, -73.93955977191463 40.83290896671748, -73.93955986753171 40.83290884062205, -73.93955994993132 40.83290869676213, -73.93962603943116 40.832798853407084, -73.9396260632925 40.83279880835562, -73.93962608650097 40.83279875358744, -73.93967601926553 40.83268537134236, -73.94007535619869 40.83206722821154, -73.94016848455782 40.83195905622722, -73.94024600816327 40.83184212110976, -73.94030591840628 40.831718451236256, -73.94034688771266 40.83159040468509, -73.94036830762661 40.831460492514026, -73.94037033213816 40.83133125380742, -73.94034643313745 40.83045784234728, -73.94136799515266 40.830890838082695, -73.9429796619918 40.83156798036208, -73.94249892937016 40.83224042977368, -73.94239432409606 40.832380228439966, -73.94215762816265 40.83269655657389, -73.94203159138496 40.83286499510553, -73.9418163298499 40.83315991032181, -73.94171617599305 40.8332971228558, -73.9415772406548 40.83348746699189, -73.94111819457962 40.83411376188202, -73.94036010629034 40.83378667201434)))",239,1,Manhattan,23900,1023900,E,MN36,Washington Heights South,3801,3635.962121,687269.1114
"MULTIPOLYGON (((-73.9366907872212 40.83719324953261, -73.93834307233847 40.83790887457905, -73.93791966084305 40.838489844739364, -73.93778083485665 40.838686987179294, -73.93733219323681 40.83929429751488, -73.93720524223045 40.83946777139347, -73.93691328953933 40.83986670164889, -73.93646387698695 40.840481392854244, -73.9360412823785 40.84106789416437, -73.93556697240608 40.8417125275583, -73.93561105084665 40.841608994865176, -73.93561108645711 40.84160889604606, -73.93561111102906 40.84160880660209, -73.93563665024222 40.84150019461353, -73.93563666110404 40.841500139839354, -73.9356424366579 40.84138944555401, -73.93564244828568 40.841389283062455, -73.93564242527157 40.841389130435495, -73.93562830175736 40.841279613625105, -73.93562826736888 40.84127936165021, -73.93562818446067 40.84127909976431, -73.93559506294737 40.84117340009375, -73.935436370944 40.840751331106375, -73.93529543189298 40.840474818656865, -73.93519180612958 40.84033568777475, -73.93519169994748 40.84033554431475, -73.935191616266 40.840335399862234, -73.93510666614681 40.840183726668066, -73.93504376865361 40.840021620553344, -73.93504374400077 40.84002156676434, -73.93504373324467 40.84002151298314, -73.93500577800762 40.83985200963472, -73.9350057533989 40.83985191078182, -73.93500574269655 40.839851802052856, -73.93499462352905 40.83967821651778, -73.9349946236073 40.83967813644144, -73.93499463670106 40.839678055199784, -73.93501119273701 40.83950397196242, -73.93505508825109 40.83933323566065, -73.93512471770464 40.83916963742939, -73.93512477718969 40.83916948484867, -73.93512487196816 40.83916933178522, -73.93521769510795 40.83901592109531, -73.93521772979143 40.839015867339654, -73.93521776600981 40.839015822966175, -73.93533051907266 40.83887503975965, -73.935330614707 40.83887491299774, -73.935330733272 40.8388747961326, -73.93545962206124 40.83874840359473, -73.93563711269506 40.83863142004579, -73.93580416676822 40.83850497704418, -73.93595950346091 40.83836989797315, -73.9361020050515 40.83822716914313, -73.93623075758276 40.83807785621747, -73.93638316925276 40.83785012505355, -73.9366907872212 40.83719324953261)))",249,1,Manhattan,24900,1024900,E,MN36,Washington Heights South,3801,3927.821448,652856.378
"MULTIPOLYGON (((-73.93751740300097 40.84413733103848, -73.936125290863 40.84355063660187, -73.93467106358753 40.842957242955336, -73.93514017394457 40.84231167399196, -73.93556697240608 40.8417125275583, -73.9360412823785 40.84106789416437, -73.93646387698695 40.840481392854244, -73.93792910609808 40.84108751161272, -73.93933455208143 40.84168046046548, -73.94201345131769 40.842810498129765, -73.94194785319443 40.8429760204182, -73.94194782931524 40.84297608356261, -73.94194779375277 40.842976137319816, -73.94186194602537 40.84313694060624, -73.94186189896887 40.84313702065884, -73.94186185125675 40.843137093675104, -73.94175662224715 40.84329119654802, -73.94163350698126 40.84343666146269, -73.94114101329997 40.844049548153414, -73.94102877660823 40.844199594534125, -73.9410286580038 40.84419975646886, -73.94102855085498 40.8441999358319, -73.94093283783445 40.844356870423184, -73.94093273068407 40.84435705095879, -73.94093263588036 40.84435723920685, -73.94085431222553 40.84451984610399, -73.94079409230643 40.844686433720035, -73.9405179990421 40.84536875647015, -73.93885509453072 40.844679055120245, -73.9387307560918 40.84463610845248, -73.93751740300097 40.84413733103848)))",253,1,Manhattan,25300,1025300,E,MN36,Washington Heights South,3801,5651.317582,1822960.404
"MULTIPOLYGON (((-73.95067975582081 40.810842964353846, -73.95116548663414 40.81017289505063, -73.95166378003283 40.80949005883433, -73.95212523652056 40.80886221683879, -73.95258511719032 40.8082380196346, -73.95291744630195 40.807780324375976, -73.95304020408147 40.80761060445602, -73.95349969055833 40.80698128779072, -73.95395687075445 40.80635331956695, -73.95441604408767 40.8057251797182, -73.95586921881952 40.8063365078798, -73.95726581554526 40.80691617138704, -73.95680543877327 40.80754570927978, -73.95634493679755 40.80817335404044, -73.95588417616446 40.80880224854647, -73.95542974856465 40.809429153406725, -73.95496657172473 40.81006455470377, -73.95357577810373 40.80947669765968, -73.95327654949405 40.80987960378044, -73.95307869995446 40.8100940849071, -73.95259125776441 40.81076533306679, -73.95210125215377 40.811442853501546, -73.95067975582081 40.810842964353846)))",257,1,Manhattan,25700,1025700,E,MN11,Central Harlem South,3803,6060.119375,1550590.164
"MULTIPOLYGON (((-73.93139355381953 40.847428231409886, -73.93185010295723 40.84680263327217, -73.9319150737706 40.84671052361213, -73.93198004440234 40.846618415589276, -73.9320100301469 40.84657596603578, -73.93204002755533 40.846533506597176, -73.9320725805398 40.84649567850503, -73.93210093659894 40.84645772982904, -73.93218663435836 40.84634306745043, -73.93224030203096 40.8462646031236, -73.93232515234445 40.84615390073384, -73.93277020414004 40.845541105963164, -73.93315044085381 40.8450219427141, -73.93323248402116 40.84490992160735, -73.93371553835098 40.844246375170634, -73.93421198475637 40.84356890317805, -73.93467106358753 40.842957242955336, -73.936125290863 40.84355063660187, -73.93751740300097 40.84413733103848, -73.93704297207455 40.844788480571815, -73.93657054203896 40.84543378512458, -73.9360781921896 40.84610462382093, -73.93562172728106 40.84672662798619, -73.93517145795263 40.84735795460892, -73.93507537163781 40.84748976774916, -73.93498520161071 40.84760923078632, -73.93492135674946 40.847693328299925, -73.93487674514144 40.84775441890004, -73.9347745459658 40.84789021036504, -73.93469317350521 40.84799838437268, -73.93423946366107 40.848626211744715, -73.93284984915891 40.84803810951909, -73.93139355381953 40.847428231409886)))",261,1,Manhattan,26100,1026100,E,MN36,Washington Heights South,3801,5532.100081,1681539.289
"MULTIPOLYGON (((-73.93423946366107 40.848626211744715, -73.93469317350521 40.84799838437268, -73.9347745459658 40.84789021036504, -73.93487674514144 40.84775441890004, -73.93492135674946 40.847693328299925, -73.93498520161071 40.84760923078632, -73.93507537163781 40.84748976774916, -73.93517145795263 40.84735795460892, -73.93562172728106 40.84672662798619, -73.9360781921896 40.84610462382093, -73.93657054203896 40.84543378512458, -73.93704297207455 40.844788480571815, -73.93751740300097 40.84413733103848, -73.9387307560918 40.84463610845248, -73.93885509453072 40.844679055120245, -73.9405179990421 40.84536875647015, -73.94024163028094 40.84604817012964, -73.94006074965888 40.846518404295935, -73.93977869235492 40.84720975366742, -73.93952355691653 40.84783839774864, -73.93803616177837 40.84755775441645, -73.93797506722369 40.84771066037042, -73.93767236977705 40.848392728474465, -73.93756678377021 40.848491481783036, -73.93748661711014 40.848569034596736, -73.93738855508636 40.848648449885175, -73.93728605064986 40.848747907366544, -73.93716376519686 40.848847246432, -73.9370697817562 40.8489390000996, -73.93639683135964 40.84954119533955, -73.93547108195291 40.84914438307409, -73.93423946366107 40.848626211744715)))",263,1,Manhattan,26300,1026300,E,MN36,Washington Heights South,3801,5730.541687,1691892.076
"MULTIPOLYGON (((-73.93062107886078 40.84848097676889, -73.93046666787211 40.84869746141228, -73.9300135656107 40.84931342923712, -73.92963247928783 40.84991347485305, -73.92920095199668 40.85052246612459, -73.92865990076365 40.85118430870722, -73.92815116066572 40.851863324384446, -73.92769565738124 40.85248778210575, -73.92703315670515 40.852200775102396, -73.92707982277834 40.85143234288163, -73.92747680551697 40.850694370297276, -73.92824918912964 40.84983985458225, -73.92842288041075 40.84974568075639, -73.92858519996814 40.849638802686556, -73.92873382244407 40.84952048864421, -73.92886675422001 40.849392313346044, -73.92898242721628 40.84925612198944, -73.92970731559228 40.848122612216876, -73.93062107886078 40.84848097676889)))",267,1,Manhattan,26700,1026700,E,MN35,Washington Heights North,3801,3869.447379,518771.6685
"MULTIPOLYGON (((-73.92769565738124 40.85248778210575, -73.92815116066572 40.851863324384446, -73.92865990076365 40.85118430870722, -73.92920095199668 40.85052246612459, -73.92963247928783 40.84991347485305, -73.9300135656107 40.84931342923712, -73.93046666787211 40.84869746141228, -73.93062107886078 40.84848097676889, -73.93088430095672 40.848118938483736, -73.93116151707109 40.847740600515074, -73.93139355381953 40.847428231409886, -73.93284984915891 40.84803810951909, -73.93423946366107 40.848626211744715, -73.9337307955714 40.84932129890062, -73.93330921151012 40.84989494758224, -73.93286120823284 40.85050658116123, -73.93243330853242 40.851095577051986, -73.93199509575797 40.85169579498728, -73.931495393419 40.8523800071346, -73.93099559934059 40.85306256135311, -73.93053868300761 40.85368501316838, -73.9291461690768 40.853099360070665, -73.92769565738124 40.85248778210575)))",269,1,Manhattan,26900,1026900,E,MN35,Washington Heights North,3801,6017.03696,1889655.687
"MULTIPOLYGON (((-73.92769565738124 40.85248778210575, -73.9291461690768 40.853099360070665, -73.93053868300761 40.85368501316838, -73.9300827396545 40.85430961503614, -73.92964434408921 40.85490802240831, -73.92916863513952 40.85555704896667, -73.92871550149825 40.856181232513904, -73.92841100179574 40.856606067535786, -73.92826617458942 40.856808128117265, -73.9282328747538 40.857168258539325, -73.92801179349364 40.85729672039229, -73.92780278206818 40.857438137917576, -73.9276077404223 40.85759145932068, -73.92742839002254 40.85775545177788, -73.92726617723325 40.85792868579205, -73.92712222071847 40.85810961070826, -73.9269111749119 40.8575087608559, -73.92687811143345 40.85761400634237, -73.9268227356291 40.85772223817706, -73.92674232275557 40.85782976791301, -73.92663553986667 40.85793192426911, -73.9265029952877 40.85802341918544, -73.92634775493242 40.8580989711823, -73.92617526930337 40.85815409637822, -73.92599285788846 40.85818586639444, -73.92580872934268 40.85819341953016, -73.925630758415 40.85817795177626, -73.92546547855578 40.85814241093325, -73.92531748382586 40.858090807018144, -73.92518925048233 40.85802753667568, -73.92508143685166 40.85795678781053, -73.92496717376007 40.85781100449194, -73.92486930008563 40.85765619133614, -73.92478952121466 40.857493997087424, -73.92472918878468 40.85732628669627, -73.92468915288427 40.8571551217868, -73.92466977966382 40.85698261123483, -73.92467094651872 40.856810889217655, -73.92469199965241 40.8566419972497, -73.92679937896115 40.85371714496455, -73.92723934896078 40.85311537198852, -73.92769565738124 40.85248778210575)))",277,1,Manhattan,27700,1027700,E,MN35,Washington Heights North,3801,5903.152189,1760155.979
"MULTIPOLYGON (((-73.9932897332995 40.742234281047224, -73.99373353857521 40.74162220181932, -73.99397071754598 40.7412984387316, -73.9941607833722 40.741028822293465, -73.99459264910563 40.7404419809084, -73.99501798608536 40.73986001125, -73.99786128446586 40.7410563688255, -74.0007027550474 40.7422536117507, -74.00027517957514 40.742838798278484, -73.9998482360153 40.74342501898618, -73.99942208980768 40.74400957252065, -73.99897237419269 40.74463005524841, -73.99612900947182 40.74343065428228, -73.9932897332995 40.742234281047224)))",87,1,Manhattan,8700,1008700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5579.461129,1781315.363
"MULTIPOLYGON (((-73.94572798198257 40.77362141901638, -73.94808320636628 40.77461134738196, -73.95033856519122 40.775563208745844, -73.94987249680449 40.77619615093774, -73.9493736666463 40.776875748891364, -73.94712168289969 40.77592982257408, -73.94527480644186 40.77514816960449, -73.94476550725368 40.77493534559397, -73.94526679011969 40.774251553262374, -73.94572798198257 40.77362141901638)))",144.01,1,Manhattan,14401,1014401,I,MN32,Yorkville,3805,4014.624985,800255.4894
"MULTIPOLYGON (((-73.95827292837136 40.81062804646233, -73.95872687837665 40.81000851902466, -73.95921746192485 40.809340308495884, -73.95964830369809 40.808753893103926, -73.96010569001768 40.80812009251789, -73.96050225926692 40.807576600705886, -73.96105362481605 40.8068209439879, -73.9615485818271 40.806135785933336, -73.96200828537998 40.805509264469094, -73.96475182494659 40.80666673546979, -73.9648478337584 40.80670632339077, -73.96439007791732 40.80733763026831, -73.96389877829176 40.808002747489496, -73.96294141637155 40.80931714310488, -73.96248596258128 40.809942436983604, -73.96205558627467 40.81053327443928, -73.96156938056963 40.81120536232234, -73.96111106787349 40.81183029833494, -73.96099289589147 40.81178028969785, -73.95827292837136 40.81062804646233)))",203,1,Manhattan,20300,1020300,E,MN09,Morningside Heights,3802,6065.233929,1916586.721
"MULTIPOLYGON (((-73.95632115140234 40.80311534473653, -73.95677811148765 40.802487446289845, -73.95723749340887 40.80185796091316, -73.95769540716636 40.80123134682799, -73.95801393155939 40.800799339015285, -73.95817297103852 40.80058254145738, -73.95848111476121 40.80067047808862, -73.9596468542316 40.801156423256494, -73.95914741137359 40.80184376013723, -73.95868839367522 40.802469794366026, -73.95824878329822 40.80310648647115, -73.9582030080717 40.80389427099886, -73.95778177567564 40.80372822845758, -73.95632115140234 40.80311534473653)))",197.02,1,Manhattan,19702,1019702,E,MN11,Central Harlem South,3803,3204.620753,509562.319
"MULTIPOLYGON (((-73.98255629231757 40.73135013405193, -73.98306946971994 40.73065522606748, -73.983535924553 40.73000772846308, -73.9839973378459 40.729369684585805, -73.9844316137547 40.72876843838889, -73.98485763044157 40.728176833927215, -73.98724977709198 40.72918616120118, -73.9886517250354 40.729794142273335, -73.98891320747695 40.72990565098851, -73.98946844612148 40.73012097861102, -73.98905157186337 40.73072306438127, -73.98861289649896 40.73132258010019, -73.9881530762303 40.73196520923414, -73.98768320897862 40.732603709558674, -73.98718049670536 40.73329214826428, -73.9849410279267 40.732347603782536, -73.98255629231757 40.73135013405193)))",40,1,Manhattan,4000,1004000,I,MN22,East Village,3809,5563.560179,1927630.23
"MULTIPOLYGON (((-73.93726796542344 40.829162800630804, -73.93778227493144 40.828500315244014, -73.93823618958655 40.82787734425898, -73.9386912480418 40.82725177005021, -73.93914886962986 40.82662645650761, -73.939602071661 40.82600258869539, -73.94059472654733 40.82641360402926, -73.9401395382286 40.827038690053065, -73.93968952799148 40.82765657422791, -73.939248856163 40.82829635121191, -73.93896034889062 40.82898632996022, -73.93864026693875 40.82973887442056, -73.93726796542344 40.829162800630804)))",235.02,1,Manhattan,23502,1023502,E,MN03,Central Harlem North-Polo Grounds,3803,3399.584291,447807.7062
"MULTIPOLYGON (((-73.96111106787349 40.81183029833494, -73.96156938056963 40.81120536232234, -73.96205558627467 40.81053327443928, -73.96248596258128 40.809942436983604, -73.96294141637155 40.80931714310488, -73.96389877829176 40.808002747489496, -73.96439007791732 40.80733763026831, -73.9648478337584 40.80670632339077, -73.96493884275174 40.80674430733754, -73.96688447823782 40.8075562757634, -73.96696206656615 40.807586176547844, -73.96701144137148 40.80760520942495, -73.96704704679705 40.80762157319626, -73.96820207731864 40.80807528423438, -73.96869503684688 40.80827016770206, -73.96878048375376 40.80829733287767, -73.96887354989035 40.80834082733224, -73.96900989406245 40.80839683554812, -73.9690910331052 40.80843016507859, -73.96891678484042 40.80863078055982, -73.96885218645308 40.808751986617146, -73.96866264764945 40.808963292678214, -73.96855747771207 40.8090728943236, -73.96854420633767 40.80914511039278, -73.9684634861167 40.80931871401997, -73.96842473507041 40.80939406033305, -73.9682395273215 40.80966268389443, -73.96815337512066 40.80976588140873, -73.96811675018672 40.80980683624054, -73.96813186592726 40.80984448922503, -73.96796065311759 40.81010001006931, -73.96788312497544 40.810201565182204, -73.96788099174029 40.81024414732452, -73.9677948483445 40.810366997374054, -73.96772160095232 40.81043416111092, -73.96770439052307 40.81048819988442, -73.96766778940905 40.81055044594291, -73.9676203882462 40.81058485039436, -73.96762041422603 40.81063070153993, -73.96754397270522 40.810773199724146, -73.96740185312376 40.81102215539714, -73.96713048758602 40.81138742007394, -73.96704111180297 40.81152009962687, -73.96700232144056 40.81154794802971, -73.96692265508445 40.81169044653369, -73.96688175014953 40.81177397642825, -73.9667493078796 40.81198198551442, -73.96663300760092 40.812153970788046, -73.9665296232188 40.81228501552484, -73.96639177720888 40.812473373161936, -73.96627762716788 40.81263881250286, -73.96615809223954 40.81281570279129, -73.96610639539495 40.81286320693629, -73.96588240945127 40.8132006263486, -73.96579194974653 40.813328381700046, -73.96565840161267 40.81349873149245, -73.9654897501297 40.813747072367896, -73.96548932424909 40.813747693756234, -73.9653470655171 40.813939651896746, -73.96524901437489 40.8138931899612, -73.96510489979147 40.813821089800506, -73.96499729654549 40.81376725301127, -73.96486489830163 40.81371281285068, -73.96464485699666 40.81358069709152, -73.96380919183807 40.81310699265061, -73.96301572470146 40.81262437078819, -73.96210561715552 40.81225155834777, -73.96121351143704 40.81188015715406, -73.96111106787349 40.81183029833494)))",205,1,Manhattan,20500,1020500,I,MN09,Morningside Heights,3802,7148.866896,2977091.342
